num	genome	ID	dist	year		
17626	K	LTR-TE7873	3.51	2.50714		
17627	K	LTR-TE7874	2.33	1.66429		
17628	K	LTR-TE7875	5.98	4.27143		
17629	K	LTR-TE7877	5.64	4.02857		
17630	K	LTR-TE7878	4.43	3.16429		
17631	K	LTR-TE7879	1.8	1.28571		
17632	K	LTR-TE7880	8.72	6.22857		
17633	K	LTR-TE7881	0.97	0.692857		
17634	K	LTR-TE7882	1.67	1.19286		
17635	K	LTR-TE7883	2.32	1.65714		
17636	K	LTR-TE7886	2.86	2.04286		
17637	K	LTR-TE7891	1.16	0.828571		
17638	K	LTR-TE7894	3.57	2.55		
17639	K	LTR-TE7895	3.1	2.21429		
17640	K	LTR-TE7896	7.65	5.46429		
17641	K	LTR-TE7898	1.58	1.12857		
17642	K	LTR-TE7903	2.41	1.72143		
17643	K	LTR-TE7904	5.21	3.72143		
17644	K	LTR-TE7905	3.42	2.44286		
17645	K	LTR-TE7906	1.9	1.35714		
17646	K	LTR-TE7914	1.74	1.24286		
17647	K	LTR-TE7915	2.25	1.60714		
17648	K	LTR-TE7916	10.03	7.16429		
17649	K	LTR-TE7917	3.83	2.73571		
17650	K	LTR-TE7919	3.56	2.54286		
17651	K	LTR-TE7920	3.09	2.20714		
17652	K	LTR-TE7921	2.69	1.92143		
17653	K	LTR-TE7922	8.5	6.07143		
17654	K	LTR-TE7923	3.72	2.65714		
17655	K	LTR-TE7924	6.15	4.39286		
17656	K	LTR-TE7929	5	3.57143		
17657	K	LTR-TE7930	0.53	0.378571		
17658	K	LTR-TE7932	3.56	2.54286		
17659	K	LTR-TE7933	6.44	4.6		
17660	K	LTR-TE7934	1.38	0.985714		
17661	K	LTR-TE7938	4.58	3.27143		
17662	K	LTR-TE7939	3.6	2.57143		
17663	K	LTR-TE7940	3.56	2.54286		
17664	K	LTR-TE7941	5.72	4.08571		
17665	K	LTR-TE7943	2.77	1.97857		
17666	K	LTR-TE7946	8.57	6.12143		
17667	K	LTR-TE7949	5.85	4.17857		
17668	K	LTR-TE7950	0.86	0.614286		
17669	K	LTR-TE7958	2.97	2.12143		
17670	K	LTR-TE7960	2.01	1.43571		
17671	K	LTR-TE7963	3.27	2.33571		
17672	K	LTR-TE7964	6.36	4.54286		
17673	K	LTR-TE7965	1.96	1.4		
17674	K	LTR-TE7967	7.17	5.12143		
17675	K	LTR-TE7971	2.83	2.02143		
17676	K	LTR-TE7974	3.25	2.32143		
17677	K	LTR-TE7975	3.25	2.32143		
17678	K	LTR-TE7976	3.34	2.38571		
17679	K	LTR-TE7977	4.56	3.25714		
17680	K	LTR-TE7978	5.11	3.65		
17681	K	LTR-TE7979	7.42	5.3		
17682	K	LTR-TE7980	3.78	2.7		
17683	K	LTR-TE7981	7.39	5.27857		
17684	K	LTR-TE7982	2.81	2.00714		
17685	K	LTR-TE7983	2.24	1.6		
17686	K	LTR-TE7984	2.03	1.45		
17687	K	LTR-TE7985	7.98	5.7		
17688	K	LTR-TE7986	4.56	3.25714		
17689	K	LTR-TE7989	4.76	3.4		
17690	K	LTR-TE7991	1.32	0.942857		
17691	K	LTR-TE7992	5.96	4.25714		
17692	K	LTR-TE7994	1.69	1.20714		
17693	K	LTR-TE7998	6.18	4.41429		
17694	K	LTR-TE8001	1.15	0.821429		
17695	K	LTR-TE8002	2.94	2.1		
17696	K	LTR-TE8004	2.54	1.81429		
17697	K	LTR-TE8006	5.07	3.62143		
17698	K	LTR-TE8007	4	2.85714		
17699	K	LTR-TE8008	2	1.42857		
17700	K	LTR-TE8010	2.18	1.55714		
17701	K	LTR-TE8011	2.82	2.01429		
17702	K	LTR-TE8012	4.4	3.14286		
17703	K	LTR-TE8014	8.27	5.90714		
17704	K	LTR-TE8015	7.21	5.15		
17705	K	LTR-TE8017	9.11	6.50714		
17706	K	LTR-TE8018	4.26	3.04286		
17707	K	LTR-TE8019	5.18	3.7		
17708	K	LTR-TE8020	1.97	1.40714		
17709	K	LTR-TE8022	2.54	1.81429		
17710	K	LTR-TE8023	4.31	3.07857		
17711	K	LTR-TE8024	8.55	6.10714		
17712	K	LTR-TE8025	6.47	4.62143		
17713	K	LTR-TE8027	5.6	4		
17714	K	LTR-TE8028	3.03	2.16429		
17715	K	LTR-TE8029	2.46	1.75714		
17716	K	LTR-TE8031	5.87	4.19286		
17717	K	LTR-TE8032	3.72	2.65714		
17718	K	LTR-TE8033	1.04	0.742857		
17719	K	LTR-TE8034	6.76	4.82857		
17720	K	LTR-TE8035	2.46	1.75714		
17721	K	LTR-TE8036	2.55	1.82143		
17722	K	LTR-TE8039	2.81	2.00714		
17723	K	LTR-TE8040	3.52	2.51429		
17724	K	LTR-TE8046	7.14	5.1		
17725	K	LTR-TE8048	6.31	4.50714		
17726	K	LTR-TE8050	6.99	4.99286		
17727	K	LTR-TE8051	4.47	3.19286		
17728	K	LTR-TE8052	4.26	3.04286		
17729	K	LTR-TE8053	2.43	1.73571		
17730	K	LTR-TE8054	2.62	1.87143		
17731	K	LTR-TE8057	7.56	5.4		
17732	K	LTR-TE8060	3.45	2.46429		
17733	K	LTR-TE8061	3.69	2.63571		
17734	K	LTR-TE8062	4.12	2.94286		
17735	K	LTR-TE8063	6.43	4.59286		
17736	K	LTR-TE8064	3.03	2.16429		
17737	K	LTR-TE8065	4.31	3.07857		
17738	K	LTR-TE8066	6.47	4.62143		
17739	K	LTR-TE8067	8.08	5.77143		
17740	K	LTR-TE8068	4.61	3.29286		
17741	K	LTR-TE8070	1.02	0.728571		
17742	K	LTR-TE8071	2.47	1.76429		
17743	K	LTR-TE8074	6.68	4.77143		
17744	K	LTR-TE8075	3.17	2.26429		
17745	K	LTR-TE8077	2.94	2.1		
17746	K	LTR-TE8078	3.82	2.72857		
17747	K	LTR-TE8079	6.51	4.65		
17748	K	LTR-TE8080	5.83	4.16429		
17749	K	LTR-TE8081	8.05	5.75		
17750	K	LTR-TE8083	2.62	1.87143		
17751	K	LTR-TE8087	4.04	2.88571		
17752	K	LTR-TE8088	6.84	4.88571		
17753	K	LTR-TE8089	7.55	5.39286		
17754	K	LTR-TE8090	7.91	5.65		
17755	K	LTR-TE8091	7.16	5.11429		
17756	K	LTR-TE8092	6.43	4.59286		
17757	K	LTR-TE8093	4.23	3.02143		
17758	K	LTR-TE8094	7.22	5.15714		
17759	K	LTR-TE8095	2.83	2.02143		
17760	K	LTR-TE8097	4.43	3.16429		
17761	K	LTR-TE8098	3.85	2.75		
17762	K	LTR-TE8099	8.58	6.12857		
17763	K	LTR-TE8100	7.91	5.65		
17764	K	LTR-TE8101	8.63	6.16429		
17765	K	LTR-TE8108	2.84	2.02857		
17766	K	LTR-TE8109	0.55	0.392857		
17767	K	LTR-TE8113	1.79	1.27857		
17768	K	LTR-TE8116	6.04	4.31429		
17769	K	LTR-TE8117	4.02	2.87143		
17770	K	LTR-TE8118	2.13	1.52143		
17771	K	LTR-TE8120	2.49	1.77857		
17772	K	LTR-TE8122	1.5	1.07143		
17773	K	LTR-TE8123	4.09	2.92143		
17774	K	LTR-TE8125	2.77	1.97857		
17775	K	LTR-TE8127	6.3	4.5		
17776	K	LTR-TE8128	3.88	2.77143		
17777	K	LTR-TE8129	3.04	2.17143		
17778	K	LTR-TE8130	1.47	1.05		
17779	K	LTR-TE8132	4.01	2.86429		
17780	K	LTR-TE8133	5.01	3.57857		
17781	K	LTR-TE8134	4.72	3.37143		
17782	K	LTR-TE8136	9.08	6.48571		
17783	K	LTR-TE8137	5.08	3.62857		
17784	K	LTR-TE8141	2.87	2.05		
17785	K	LTR-TE8143	2.51	1.79286		
17786	K	LTR-TE8147	2.86	2.04286		
17787	K	LTR-TE8149	6.78	4.84286		
17788	K	LTR-TE8150	5.11	3.65		
17789	K	LTR-TE8158	4.26	3.04286		
17790	K	LTR-TE8159	2.14	1.52857		
17791	K	LTR-TE8160	7.52	5.37143		
17792	K	LTR-TE8161	4.91	3.50714		
17793	K	LTR-TE8162	3.47	2.47857		
17794	K	LTR-TE8164	3.68	2.62857		
17795	K	LTR-TE8165	3.75	2.67857		
17796	K	LTR-TE8167	2	1.42857		
17797	K	LTR-TE8169	8.41	6.00714		
17798	K	LTR-TE8171	7.05	5.03571		
17799	K	LTR-TE8175	0	0		
17800	K	LTR-TE8176	0	0		
17801	K	LTR-TE8177	0	0		
17802	K	LTR-TE8178	0	0		
17803	K	LTR-TE8179	1.02	0.728571		
17804	K	LTR-TE8182	3.71	2.65		
17805	K	LTR-TE8185	5.33	3.80714		
17806	K	LTR-TE8186	0.87	0.621429		
17807	K	LTR-TE8191	2.53	1.80714		
17808	K	LTR-TE8192	4.47	3.19286		
17809	K	LTR-TE8193	5.05	3.60714		
17810	K	LTR-TE8194	3.04	2.17143		
17811	K	LTR-TE8195	3.08	2.2		
17812	K	LTR-TE8196	2.7	1.92857		
17813	K	LTR-TE8197	5.05	3.60714		
17814	K	LTR-TE8198	5.71	4.07857		
17815	K	LTR-TE8199	4.17	2.97857		
17816	K	LTR-TE8200	4.28	3.05714		
17817	K	LTR-TE8202	7.79	5.56429		
17818	K	LTR-TE8203	4.3	3.07143		
17819	K	LTR-TE8204	7.37	5.26429		
17820	K	LTR-TE8208	8.53	6.09286		
17821	K	LTR-TE8209	3.61	2.57857		
17822	K	LTR-TE8210	7.25	5.17857		
17823	K	LTR-TE8211	3.76	2.68571		
17824	K	LTR-TE8213	8.68	6.2		
17825	K	LTR-TE8215	2.18	1.55714		
17826	K	LTR-TE8216	3.83	2.73571		
17827	K	LTR-TE8218	4.28	3.05714		
17828	K	LTR-TE8219	3.11	2.22143		
17829	K	LTR-TE8220	7.46	5.32857		
17830	K	LTR-TE8221	2.28	1.62857		
17831	K	LTR-TE8222	2.34	1.67143		
17832	K	LTR-TE8223	0.63	0.45		
17833	K	LTR-TE8224	0.77	0.55		
17834	K	LTR-TE8225	5.44	3.88571		
17835	K	LTR-TE8226	7.32	5.22857		
17836	K	LTR-TE8227	3.9	2.78571		
17837	K	LTR-TE8228	4.5	3.21429		
17838	K	LTR-TE8231	7.48	5.34286		
17839	K	LTR-TE8232	2.81	2.00714		
17840	K	LTR-TE8233	4.56	3.25714		
17841	K	LTR-TE8234	1.79	1.27857		
17842	K	LTR-TE8235	4.3	3.07143		
17843	K	LTR-TE8237	9.18	6.55714		
17844	K	LTR-TE8238	3.34	2.38571		
17845	K	LTR-TE8247	1.81	1.29286		
17846	K	LTR-TE8248	1.97	1.40714		
17847	K	LTR-TE8250	2.22	1.58571		
17848	K	LTR-TE8251	2.68	1.91429		
17849	K	LTR-TE8252	7.29	5.20714		
17850	K	LTR-TE8253	10.52	7.51429		
17851	K	LTR-TE8256	6.33	4.52143		
17852	K	LTR-TE8257	2.69	1.92143		
17853	K	LTR-TE8258	2.09	1.49286		
17854	K	LTR-TE8259	1.38	0.985714		
17855	K	LTR-TE8260	8.24	5.88571		
17856	K	LTR-TE8261	5.82	4.15714		
17857	K	LTR-TE8262	1.35	0.964286		
17858	K	LTR-TE8263	5.21	3.72143		
17859	K	LTR-TE8264	5.18	3.7		
17860	K	LTR-TE8265	4.7	3.35714		
17861	K	LTR-TE8266	6.71	4.79286		
17862	K	LTR-TE8267	4.07	2.90714		
17863	K	LTR-TE8272	3.73	2.66429		
17864	K	LTR-TE8273	5.51	3.93571		
17865	K	LTR-TE8274	2.56	1.82857		
17866	K	LTR-TE8275	4.18	2.98571		
17867	K	LTR-TE8276	3.17	2.26429		
17868	K	LTR-TE8277	2.31	1.65		
17869	K	LTR-TE8278	2.53	1.80714		
17870	K	LTR-TE8279	8.95	6.39286		
17871	K	LTR-TE8280	2.17	1.55		
17872	K	LTR-TE8281	5.44	3.88571		
17873	K	LTR-TE8285	1.49	1.06429		
17874	K	LTR-TE8286	0.8	0.571429		
17875	K	LTR-TE8287	2.09	1.49286		
17876	K	LTR-TE8288	2.33	1.66429		
17877	K	LTR-TE8289	1.8	1.28571		
17878	K	LTR-TE8290	7.27	5.19286		
17879	K	LTR-TE8293	0.81	0.578571		
17880	K	LTR-TE8294	6.49	4.63571		
17881	K	LTR-TE8295	0.6	0.428571		
17882	K	LTR-TE8296	3.49	2.49286		
17883	K	LTR-TE8298	6.28	4.48571		
17884	K	LTR-TE8299	6.47	4.62143		
17885	K	LTR-TE8301	3.66	2.61429		
17886	K	LTR-TE8302	6.29	4.49286		
17887	K	LTR-TE8304	2.31	1.65		
17888	K	LTR-TE8305	1.69	1.20714		
17889	K	LTR-TE8306	6.95	4.96429		
17890	K	LTR-TE8308	4.83	3.45		
17891	K	LTR-TE8310	3.47	2.47857		
17892	K	LTR-TE8311	2.85	2.03571		
17893	K	LTR-TE8313	2.37	1.69286		
17894	K	LTR-TE8314	4.61	3.29286		
17895	K	LTR-TE8316	2.04	1.45714		
17896	K	LTR-TE8317	5.78	4.12857		
17897	K	LTR-TE8318	6.99	4.99286		
17898	K	LTR-TE8319	7.1	5.07143		
17899	K	LTR-TE8322	1.77	1.26429		
17900	K	LTR-TE8324	8.35	5.96429		
17901	K	LTR-TE8325	5.05	3.60714		
17902	K	LTR-TE8327	5.49	3.92143		
17903	K	LTR-TE8328	7.29	5.20714		
17904	K	LTR-TE8329	7.62	5.44286		
17905	K	LTR-TE8330	1.36	0.971429		
17906	K	LTR-TE8333	2.27	1.62143		
17907	K	LTR-TE8335	4.04	2.88571		
17908	K	LTR-TE8336	5.26	3.75714		
17909	K	LTR-TE8337	5.15	3.67857		
17910	K	LTR-TE8341	5.52	3.94286		
17911	K	LTR-TE8346	4.57	3.26429		
17912	K	LTR-TE8348	4.19	2.99286		
17913	K	LTR-TE8349	3.93	2.80714		
17914	K	LTR-TE8350	3.87	2.76429		
17915	K	LTR-TE8351	1.42	1.01429		
17916	K	LTR-TE8352	2.61	1.86429		
17917	K	LTR-TE8353	2.41	1.72143		
17918	K	LTR-TE8354	1.8	1.28571		
17919	K	LTR-TE8358	4.62	3.3		
17920	K	LTR-TE8359	2.1	1.5		
17921	K	LTR-TE8360	6.47	4.62143		
17922	K	LTR-TE8361	3	2.14286		
17923	K	LTR-TE8363	2.9	2.07143		
17924	K	LTR-TE8364	4.32	3.08571		
17925	K	LTR-TE8366	7.91	5.65		
17926	K	LTR-TE8368	2.01	1.43571		
17927	K	LTR-TE8370	3.64	2.6		
17928	K	LTR-TE8371	8.82	6.3		
17929	K	LTR-TE8372	3.55	2.53571		
17930	K	LTR-TE8373	2.03	1.45		
17931	K	LTR-TE8374	5.02	3.58571		
17932	K	LTR-TE8375	2.38	1.7		
17933	K	LTR-TE8379	3.51	2.50714		
17934	K	LTR-TE8383	7.25	5.17857		
17935	K	LTR-TE8384	4.45	3.17857		
17936	K	LTR-TE8385	5.91	4.22143		
17937	K	LTR-TE8386	2.86	2.04286		
17938	K	LTR-TE8387	4.49	3.20714		
17939	K	LTR-TE8388	3.85	2.75		
17940	K	LTR-TE8389	4.36	3.11429		
17941	K	LTR-TE8393	2.15	1.53571		
17942	K	LTR-TE8396	7.12	5.08571		
17943	K	LTR-TE8399	3.53	2.52143		
17944	K	LTR-TE8401	3.42	2.44286		
17945	K	LTR-TE8403	5.14	3.67143		
17946	K	LTR-TE8404	0	0		
17947	K	LTR-TE8407	3.92	2.8		
17948	K	LTR-TE8408	6.01	4.29286		
17949	K	LTR-TE8409	3.08	2.2		
17950	K	LTR-TE8412	0.6	0.428571		
17951	K	LTR-TE8414	2.53	1.80714		
17952	K	LTR-TE8415	10.79	7.70714		
17953	K	LTR-TE8416	2.57	1.83571		
17954	K	LTR-TE8417	5.07	3.62143		
17955	K	LTR-TE8418	2.67	1.90714		
17956	K	LTR-TE8421	4.08	2.91429		
17957	K	LTR-TE8423	4.84	3.45714		
17958	K	LTR-TE8425	2.81	2.00714		
17959	K	LTR-TE8427	6.82	4.87143		
17960	K	LTR-TE8430	2.89	2.06429		
17961	K	LTR-TE8431	5.07	3.62143		
17962	K	LTR-TE8433	5.22	3.72857		
17963	K	LTR-TE8435	1.77	1.26429		
17964	K	LTR-TE8436	4.45	3.17857		
17965	K	LTR-TE8438	1.76	1.25714		
17966	K	LTR-TE8442	0.67	0.478571		
17967	K	LTR-TE8443	6.16	4.4		
17968	K	LTR-TE8444	2.56	1.82857		
17969	K	LTR-TE8445	3.33	2.37857		
17970	K	LTR-TE8447	6.39	4.56429		
17971	K	LTR-TE8449	2.95	2.10714		
17972	K	LTR-TE8451	2.89	2.06429		
17973	K	LTR-TE8452	5.19	3.70714		
17974	K	LTR-TE8454	1.12	0.8		
17975	K	LTR-TE8455	4.11	2.93571		
17976	K	LTR-TE8459	3.37	2.40714		
17977	K	LTR-TE8462	3.31	2.36429		
17978	K	LTR-TE8463	5.61	4.00714		
17979	K	LTR-TE8467	0.86	0.614286		
17980	K	LTR-TE8470	1.09	0.778571		
17981	K	LTR-TE8471	4.55	3.25		
17982	K	LTR-TE8472	5.78	4.12857		
17983	K	LTR-TE8475	2.12	1.51429		
17984	K	LTR-TE8476	1.94	1.38571		
17985	K	LTR-TE8477	2.26	1.61429		
17986	K	LTR-TE8479	6.85	4.89286		
17987	K	LTR-TE8482	1.01	0.721429		
17988	K	LTR-TE8483	3.57	2.55		
17989	K	LTR-TE8485	0.82	0.585714		
17990	K	LTR-TE8487	7.65	5.46429		
17991	K	LTR-TE8488	6.33	4.52143		
17992	K	LTR-TE8492	5.74	4.1		
17993	K	LTR-TE8493	4.07	2.90714		
17994	K	LTR-TE8494	2.5	1.78571		
17995	K	LTR-TE8495	4.6	3.28571		
17996	K	LTR-TE8496	3.68	2.62857		
17997	K	LTR-TE8500	3.07	2.19286		
17998	K	LTR-TE8501	4.9	3.5		
17999	K	LTR-TE8502	1.92	1.37143		
18000	K	LTR-TE8503	3.69	2.63571		
18001	K	LTR-TE8505	4.2	3		
18002	K	LTR-TE8507	5.41	3.86429		
18003	K	LTR-TE8508	4.64	3.31429		
18004	K	LTR-TE8509	9.08	6.48571		
18005	K	LTR-TE8511	0.42	0.3		
18006	K	LTR-TE8512	3.04	2.17143		
18007	K	LTR-TE8513	4.66	3.32857		
18008	K	LTR-TE8516	1.57	1.12143		
18009	K	LTR-TE8518	4.43	3.16429		
18010	K	LTR-TE8520	5.91	4.22143		
18011	K	LTR-TE8521	1.87	1.33571		
18012	K	LTR-TE8522	2.78	1.98571		
18013	K	LTR-TE8524	2.88	2.05714		
18014	K	LTR-TE8527	3.3	2.35714		
18015	K	LTR-TE8529	0.89	0.635714		
18016	K	LTR-TE8530	5.17	3.69286		
18017	K	LTR-TE8532	2.16	1.54286		
18018	K	LTR-TE8533	2.49	1.77857		
18019	K	LTR-TE8534	1.98	1.41429		
18020	K	LTR-TE8535	2.11	1.50714		
18021	K	LTR-TE8536	1.28	0.914286		
18022	K	LTR-TE8538	4.59	3.27857		
18023	K	LTR-TE8539	1.42	1.01429		
18024	K	LTR-TE8540	2.8	2		
18025	K	LTR-TE8543	2.45	1.75		
18026	K	LTR-TE8544	3.63	2.59286		
18027	K	LTR-TE8546	0.6	0.428571		
18028	K	LTR-TE8547	3.48	2.48571		
18029	K	LTR-TE8550	4.64	3.31429		
18030	K	LTR-TE8554	7.42	5.3		
18031	K	LTR-TE8556	5.69	4.06429		
18032	K	LTR-TE8557	1.67	1.19286		
18033	K	LTR-TE8558	0.21	0.15		
18034	K	LTR-TE8560	4.23	3.02143		
18035	K	LTR-TE8561	6.8	4.85714		
18036	K	LTR-TE8563	3.22	2.3		
18037	K	LTR-TE8564	2.92	2.08571		
18038	K	LTR-TE8565	3.69	2.63571		
18039	K	LTR-TE8566	2.13	1.52143		
18040	K	LTR-TE8569	5.48	3.91429		
18041	K	LTR-TE8570	5.26	3.75714		
18042	K	LTR-TE8571	5.82	4.15714		
18043	K	LTR-TE8572	5.93	4.23571		
18044	K	LTR-TE8574	6.09	4.35		
18045	K	LTR-TE8577	4.29	3.06429		
18046	K	LTR-TE8578	7.84	5.6		
18047	K	LTR-TE8580	7.34	5.24286		
18048	K	LTR-TE8581	0.55	0.392857		
18049	K	LTR-TE8583	4.23	3.02143		
18050	K	LTR-TE8584	2.57	1.83571		
18051	K	LTR-TE8585	1.61	1.15		
18052	K	LTR-TE8587	9.15	6.53571		
18053	K	LTR-TE8589	1.46	1.04286		
18054	K	LTR-TE8593	4.78	3.41429		
18055	K	LTR-TE8595	1.97	1.40714		
18056	K	LTR-TE8596	3.42	2.44286		
18057	K	LTR-TE8600	5.7	4.07143		
18058	K	LTR-TE8601	4.65	3.32143		
18059	K	LTR-TE8602	4.31	3.07857		
18060	K	LTR-TE8604	3.28	2.34286		
18061	K	LTR-TE8609	1.86	1.32857		
18062	K	LTR-TE8610	1.93	1.37857		
18063	K	LTR-TE8611	4.68	3.34286		
18064	K	LTR-TE8612	10.4	7.42857		
18065	K	LTR-TE8613	4.53	3.23571		
18066	K	LTR-TE8614	4.95	3.53571		
18067	K	LTR-TE8616	5.2	3.71429		
18068	K	LTR-TE8617	5.19	3.70714		
18069	K	LTR-TE8618	3.51	2.50714		
18070	K	LTR-TE8620	4.04	2.88571		
18071	K	LTR-TE8624	2.36	1.68571		
18072	K	LTR-TE8625	3.19	2.27857		
18073	K	LTR-TE8626	7.52	5.37143		
18074	K	LTR-TE8628	2.05	1.46429		
18075	K	LTR-TE8629	4.95	3.53571		
18076	K	LTR-TE8637	8	5.71429		
18077	K	LTR-TE8639	2.11	1.50714		
18078	K	LTR-TE8641	5.18	3.7		
18079	K	LTR-TE8644	5.63	4.02143		
18080	K	LTR-TE8646	1.95	1.39286		
18081	K	LTR-TE8648	0.18	0.128571		
18082	K	LTR-TE8651	1.56	1.11429		
18083	K	LTR-TE8652	3.03	2.16429		
18084	K	LTR-TE8655	2.36	1.68571		
18085	K	LTR-TE8657	3.53	2.52143		
18086	K	LTR-TE8658	2.79	1.99286		
18087	K	LTR-TE8664	5.95	4.25		
18088	K	LTR-TE8666	1.29	0.921429		
18089	K	LTR-TE8667	5.13	3.66429		
18090	K	LTR-TE8669	5.9	4.21429		
18091	K	LTR-TE8670	4.45	3.17857		
18092	K	LTR-TE8675	6.09	4.35		
18093	K	LTR-TE8681	5.37	3.83571		
18094	K	LTR-TE8682	3.58	2.55714		
18095	K	LTR-TE8683	6.41	4.57857		
18096	K	LTR-TE8684	4.2	3		
18097	K	LTR-TE8685	3.67	2.62143		
18098	K	LTR-TE8686	3.55	2.53571		
18099	K	LTR-TE8687	3.94	2.81429		
18100	K	LTR-TE8688	4.22	3.01429		
18101	K	LTR-TE8689	3.06	2.18571		
18102	K	LTR-TE8690	1.67	1.19286		
18103	K	LTR-TE8693	5.62	4.01429		
18104	K	LTR-TE8694	4.33	3.09286		
18105	K	LTR-TE8695	2.45	1.75		
18106	K	LTR-TE8696	5.55	3.96429		
18107	K	LTR-TE8702	1.31	0.935714		
18108	K	LTR-TE8703	3.83	2.73571		
18109	K	LTR-TE8704	2.04	1.45714		
18110	K	LTR-TE8705	3.81	2.72143		
18111	K	LTR-TE8707	3.13	2.23571		
18112	K	LTR-TE8709	5.46	3.9		
18113	K	LTR-TE8710	5.1	3.64286		
18114	K	LTR-TE8711	3.11	2.22143		
18115	K	LTR-TE8712	9.8	7		
18116	K	LTR-TE8713	3.26	2.32857		
18117	K	LTR-TE8714	3.18	2.27143		
18118	K	LTR-TE8715	2.22	1.58571		
18119	K	LTR-TE8716	1.01	0.721429		
18120	K	LTR-TE8717	0	0		
18121	K	LTR-TE8718	4.88	3.48571		
18122	K	LTR-TE8723	3.05	2.17857		
18123	K	LTR-TE8725	5.55	3.96429		
18124	K	LTR-TE8728	5.68	4.05714		
18125	K	LTR-TE8729	5.99	4.27857		
18126	K	LTR-TE8730	2.85	2.03571		
18127	K	LTR-TE8732	7.17	5.12143		
18128	K	LTR-TE8733	7.51	5.36429		
18129	K	LTR-TE8735	4.42	3.15714		
18130	K	LTR-TE8737	4.48	3.2		
18131	K	LTR-TE8740	5.3	3.78571		
18132	K	LTR-TE8741	6.1	4.35714		
18133	K	LTR-TE8743	3.56	2.54286		
18134	K	LTR-TE8746	10.59	7.56429		
18135	K	LTR-TE8748	4.22	3.01429		
18136	K	LTR-TE8750	1.71	1.22143		
18137	K	LTR-TE8751	4.78	3.41429		
18138	K	LTR-TE8753	1.54	1.1		
18139	K	LTR-TE8754	7.02	5.01429		
18140	K	LTR-TE8755	4.08	2.91429		
18141	K	LTR-TE8759	3.37	2.40714		
18142	K	LTR-TE8761	2.62	1.87143		
18143	K	LTR-TE8762	5.44	3.88571		
18144	K	LTR-TE8763	3.41	2.43571		
18145	K	LTR-TE8764	6.68	4.77143		
18146	K	LTR-TE8765	6.67	4.76429		
18147	K	LTR-TE8767	2.71	1.93571		
18148	K	LTR-TE8768	6.13	4.37857		
18149	K	LTR-TE8770	3.02	2.15714		
18150	K	LTR-TE8773	6.48	4.62857		
18151	K	LTR-TE8774	5.05	3.60714		
18152	K	LTR-TE8775	10.74	7.67143		
18153	K	LTR-TE8776	4.63	3.30714		
18154	K	LTR-TE8777	4.17	2.97857		
18155	K	LTR-TE8778	1.75	1.25		
18156	K	LTR-TE8779	3.9	2.78571		
18157	K	LTR-TE8781	8.07	5.76429		
18158	K	LTR-TE8782	1.95	1.39286		
18159	K	LTR-TE8784	6.12	4.37143		
18160	K	LTR-TE8785	2.03	1.45		
18161	K	LTR-TE8787	5.41	3.86429		
18162	K	LTR-TE8788	3.7	2.64286		
18163	K	LTR-TE8789	5.28	3.77143		
18164	K	LTR-TE8790	2.18	1.55714		
18165	K	LTR-TE8791	6.8	4.85714		
18166	K	LTR-TE8793	3.68	2.62857		
18167	K	LTR-TE8794	4.87	3.47857		
18168	K	LTR-TE8795	7.11	5.07857		
18169	K	LTR-TE8797	2.78	1.98571		
18170	K	LTR-TE8798	4.09	2.92143		
18171	K	LTR-TE8799	2.57	1.83571		
18172	K	LTR-TE8801	2.93	2.09286		
18173	K	LTR-TE8802	1.74	1.24286		
18174	K	LTR-TE8804	2.73	1.95		
18175	K	LTR-TE8805	2.63	1.87857		
18176	K	LTR-TE8806	3.21	2.29286		
18177	K	LTR-TE8808	7.27	5.19286		
18178	K	LTR-TE8809	2.58	1.84286		
18179	K	LTR-TE8810	2.58	1.84286		
18180	K	LTR-TE8812	3.07	2.19286		
18181	K	LTR-TE8813	2.32	1.65714		
18182	K	LTR-TE8815	3.99	2.85		
18183	K	LTR-TE8816	5.29	3.77857		
18184	K	LTR-TE8817	2.2	1.57143		
18185	K	LTR-TE8820	3.55	2.53571		
18186	K	LTR-TE8821	6.1	4.35714		
18187	K	LTR-TE8822	3.71	2.65		
18188	K	LTR-TE8823	2.71	1.93571		
18189	K	LTR-TE8825	3.34	2.38571		
18190	K	LTR-TE8829	0.37	0.264286		
18191	K	LTR-TE8832	3.01	2.15		
18192	K	LTR-TE8835	6.71	4.79286		
18193	K	LTR-TE8837	2.22	1.58571		
18194	K	LTR-TE8839	2.84	2.02857		
18195	K	LTR-TE8840	1.91	1.36429		
18196	K	LTR-TE8844	4.14	2.95714		
18197	K	LTR-TE8845	4.74	3.38571		
18198	K	LTR-TE8846	2.09	1.49286		
18199	K	LTR-TE8847	4.09	2.92143		
18200	K	LTR-TE8848	2.46	1.75714		
18201	K	LTR-TE8850	4.35	3.10714		
18202	K	LTR-TE8851	2.22	1.58571		
18203	K	LTR-TE8852	1.6	1.14286		
18204	K	LTR-TE8853	2.87	2.05		
18205	K	LTR-TE8858	4.53	3.23571		
18206	K	LTR-TE8860	2.49	1.77857		
18207	K	LTR-TE8867	5.4	3.85714		
18208	K	LTR-TE8868	2.79	1.99286		
18209	K	LTR-TE8871	3.14	2.24286		
18210	K	LTR-TE8872	4.91	3.50714		
18211	K	LTR-TE8874	3.22	2.3		
18212	K	LTR-TE8877	2.85	2.03571		
18213	K	LTR-TE8878	3.35	2.39286		
